Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Algorithm,Num Samples,Experiment Type,Type Value,Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers
1634671351,1634671352,687,375.5910397,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671356,1634671356,688,390.7189369,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634671360,1634671360,689,346.9209671,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634671364,1634671364,690,388.5560036,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634671368,1634671369,691,347.6788998,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634671373,1634671373,692,370.7461357,falcon1024,1000,drop,RddjaknVjh.pcap,13,5,6016,288,0,0,0,0
1634671377,1634671377,693,358.782053,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634671381,1634671382,694,384.262085,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671386,1634671386,695,390.9349442,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634671390,1634671390,696,335.4170322,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634671394,1634671394,697,388.1499767,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634671398,1634671399,698,368.1440353,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634671403,1634671403,699,364.9220467,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5904,228,0,0,0,0
1634671407,1634671407,700,360.6479168,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634671411,1634671412,701,351.3140678,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671416,1634671416,702,416.5740013,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634671420,1634671420,703,366.2731647,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5904,228,0,0,0,0
1634671424,1634671425,704,338.5748863,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634671429,1634671429,705,368.6430454,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634671433,1634671433,706,354.1550636,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5905,228,0,0,0,0
1634671437,1634671437,707,366.8408394,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634671441,1634671442,708,396.9869614,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671446,1634671446,709,378.8609505,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5915,228,0,0,0,0
1634671450,1634671451,710,375.6718636,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5977,228,0,0,0,0
1634671454,1634671455,711,373.2869625,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671459,1634671459,712,345.0319767,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671463,1634671463,713,377.407074,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634671467,1634671468,714,357.9809666,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634671472,1634671472,715,389.1010284,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671476,1634671476,716,378.8321018,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5914,228,0,0,0,0
1634671480,1634671480,717,375.428915,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634671484,1634671485,718,379.101038,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634671489,1634671489,719,359.3440056,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634671493,1634671493,720,356.4558029,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634671497,1634671498,721,391.4899826,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634671502,1634671502,722,380.7470798,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671506,1634671506,723,367.8300381,falcon1024,1000,drop,RddjaknVjh.pcap,11,5,5911,288,0,0,0,0
1634671510,1634671511,724,367.9640293,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671515,1634671515,725,375.9469986,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634671519,1634671519,726,370.5019951,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5904,228,0,0,0,0
1634671523,1634671524,727,364.6221161,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634671528,1634671528,728,365.4639721,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671532,1634671532,729,366.204977,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671536,1634671537,730,350.8219719,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634671541,1634671541,731,359.5349789,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671545,1634671545,732,370.9859848,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634671549,1634671550,733,397.0348835,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671554,1634671554,734,419.3060398,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671558,1634671558,735,388.8971806,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671562,1634671563,736,372.8280067,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634671566,1634671567,737,356.9140434,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634671571,1634671571,738,356.6219807,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634671575,1634671576,739,372.6859093,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671580,1634671580,740,367.8719997,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634671584,1634671584,741,364.2911911,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634671589,1634671589,742,357.7811718,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634671593,1634671593,743,378.2269955,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671597,1634671597,744,341.8250084,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634671601,1634671602,745,369.6880341,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634671606,1634671606,746,345.1499939,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671610,1634671610,747,345.3819752,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634671614,1634671614,748,370.7950115,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634671618,1634671619,749,374.9530315,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634671623,1634671623,750,378.702879,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5913,228,0,0,0,0
1634671628,1634671628,751,378.8399696,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634671632,1634671633,752,369.1828251,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671637,1634671637,753,378.2000542,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634671641,1634671641,754,377.8789043,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634671645,1634671645,755,376.8079281,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671649,1634671650,756,370.7330227,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634671654,1634671654,757,377.8970242,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5903,228,0,0,0,0
1634671658,1634671658,758,353.9309502,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634671662,1634671663,759,369.5878983,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671667,1634671667,760,372.9610443,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5975,228,0,0,0,0
1634671671,1634671671,761,357.3789597,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634671675,1634671676,762,356.2250137,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671680,1634671680,763,348.1390476,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5912,228,0,0,0,0
1634671684,1634671684,764,386.3320351,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634671688,1634671689,765,386.6078854,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634671692,1634671693,766,362.3101711,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671696,1634671697,767,361.4740372,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671701,1634671701,768,366.2099838,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634671705,1634671705,769,335.5920315,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671709,1634671709,770,354.7570705,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634671713,1634671714,771,335.7720375,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5912,228,0,0,0,0
1634671717,1634671718,772,345.1290131,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671722,1634671722,773,375.3790855,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671726,1634671726,774,363.5029793,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634671730,1634671731,775,357.0051193,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5912,228,0,0,0,0
1634671734,1634671735,776,363.6658192,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634671739,1634671739,777,365.3309345,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671743,1634671743,778,394.1421509,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5912,228,0,0,0,0
1634671747,1634671747,779,372.8849888,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634671751,1634671752,780,344.8119164,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634671755,1634671756,781,372.0710278,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671760,1634671760,782,371.4570999,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634671764,1634671764,783,377.4619102,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671768,1634671768,784,348.6180305,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634671772,1634671773,785,378.0379295,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634671777,1634671777,786,358.1521511,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6074,228,0,0,0,0
1634671781,1634671781,787,356.4591408,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634671785,1634671786,788,382.1229935,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634671789,1634671790,789,373.6870289,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5905,228,0,0,0,0
1634671794,1634671794,790,376.7249584,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5977,228,0,0,0,0
1634671798,1634671798,791,358.8249683,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634671802,1634671803,792,352.3221016,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671807,1634671807,793,356.6331863,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634671811,1634671811,794,366.9319153,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634671815,1634671815,795,418.6079502,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6079,228,0,0,0,0
1634671819,1634671820,796,372.9798794,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671824,1634671824,797,408.9951515,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671828,1634671828,798,414.1128063,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634671832,1634671833,799,372.3208904,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634671836,1634671837,800,375.9350777,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671841,1634671841,801,367.618084,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634671845,1634671845,802,373.1088638,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634671849,1634671850,803,391.9761181,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5905,228,0,0,0,0
1634671854,1634671854,804,353.8172245,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634671858,1634671858,805,378.6971569,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634671933,1634671934,807,379.9660206,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634671938,1634671938,808,371.3681698,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634671942,1634671942,809,375.494957,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634671946,1634671946,810,345.0958729,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634671950,1634671951,811,358.3791256,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634671954,1634671955,812,369.0800667,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634671959,1634671959,813,374.7029305,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634671963,1634671964,814,365.9939766,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5902,228,0,0,0,0
1634671999,1634672000,815,365.8289909,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634672003,1634672004,816,358.6988449,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672008,1634672008,817,351.6769409,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672012,1634672012,818,329.5369148,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634672016,1634672016,819,364.6409512,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5915,228,0,0,0,0
1634672020,1634672020,820,358.1368923,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672024,1634672025,821,351.6330719,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634672028,1634672029,822,332.5879574,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634672032,1634672033,823,344.381094,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672037,1634672037,824,351.2020111,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6077,228,0,0,0,0
1634672041,1634672041,825,351.1528969,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634672045,1634672046,826,337.4040127,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634672049,1634672050,827,346.9510078,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634672054,1634672054,828,340.5480385,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672058,1634672058,829,354.156971,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5905,228,0,0,0,0
1634672062,1634672062,830,328.0410767,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634672066,1634672066,831,374.958992,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634672070,1634672071,832,350.8868217,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5913,228,0,0,0,0
1634672074,1634672075,833,349.5759964,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672079,1634672079,834,359.0528965,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672083,1634672083,835,379.6970844,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5977,228,0,0,0,0
1634672087,1634672087,836,360.1880074,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634672091,1634672091,837,361.7548943,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672095,1634672096,838,357.489109,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634672100,1634672100,839,367.3269749,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634672104,1634672104,840,350.4948616,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634672108,1634672109,841,347.274065,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634672113,1634672113,842,342.6849842,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672117,1634672117,843,354.5489311,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5905,228,0,0,0,0
1634672121,1634672122,844,365.3349876,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634672125,1634672126,845,352.5791168,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634672130,1634672130,846,353.0399799,falcon1024,1000,drop,RddjaknVjh.pcap,13,4,6021,228,0,0,0,0
1634672134,1634672135,847,349.3139744,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634672139,1634672139,848,333.0020905,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634672143,1634672143,849,354.3179035,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672147,1634672147,850,369.6060181,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672151,1634672152,851,352.7519703,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672156,1634672156,852,335.5510235,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672160,1634672160,853,325.6998062,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5912,228,0,0,0,0
1634672164,1634672164,854,343.1470394,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5902,228,0,0,0,0
1634672168,1634672169,855,331.1369419,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634672172,1634672173,856,348.3109474,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634672177,1634672177,857,369.4708347,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634672181,1634672181,858,343.7049389,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672185,1634672186,859,356.4658165,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634672189,1634672190,860,357.3279381,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634672194,1634672194,861,355.8518887,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672198,1634672199,862,358.2849503,falcon1024,1000,drop,RddjaknVjh.pcap,11,5,5906,288,0,0,0,0
1634672202,1634672203,863,345.9868431,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672207,1634672207,864,335.9520435,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5962,228,0,0,0,0
1634672211,1634672211,865,368.1509495,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634672215,1634672216,866,353.5890579,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5958,228,0,0,0,0
1634672220,1634672220,867,343.9109325,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5904,228,0,0,0,0
1634672224,1634672224,868,331.1440945,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672228,1634672228,869,350.8870602,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634672232,1634672232,870,356.7640781,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634672236,1634672237,871,355.4670811,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5917,228,0,0,0,0
1634672240,1634672241,872,374.1919994,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672245,1634672245,873,356.9049835,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634672249,1634672249,874,361.2480164,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634672253,1634672253,875,368.4520721,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634672257,1634672258,876,344.3589211,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634672262,1634672262,877,354.1409969,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634672266,1634672267,878,353.924036,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672271,1634672271,879,344.9800014,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634672275,1634672275,880,356.814146,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634672279,1634672280,881,367.4039841,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672283,1634672284,882,356.771946,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634672288,1634672288,883,347.8288651,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634672292,1634672293,884,358.741045,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634672296,1634672297,885,360.8000278,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5904,228,0,0,0,0
1634672301,1634672301,886,345.4580307,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634672305,1634672305,887,368.4477806,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634672309,1634672309,888,364.5298481,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634672314,1634672314,889,351.7560959,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634672318,1634672318,890,368.2918549,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5905,228,0,0,0,0
1634672322,1634672323,891,365.3378487,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672327,1634672327,892,404.7029018,falcon1024,1000,drop,RddjaknVjh.pcap,13,4,6018,228,0,0,0,0
1634672331,1634672331,893,354.1579247,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634672335,1634672335,894,370.7020283,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634672340,1634672340,895,384.0050697,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672344,1634672344,896,377.876997,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634672348,1634672349,897,380.7790279,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634672353,1634672353,898,371.7110157,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672357,1634672357,899,382.6088905,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634672361,1634672362,900,375.7579327,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634672366,1634672366,901,364.9339676,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634672370,1634672371,902,380.603075,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634672375,1634672375,903,369.7071075,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634672379,1634672379,904,353.9810181,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5912,228,0,0,0,0
1634672383,1634672384,905,376.0409355,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672388,1634672388,906,359.3919277,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634672392,1634672392,907,379.7330856,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672396,1634672397,908,391.7310238,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634672401,1634672401,909,371.2310791,falcon1024,1000,drop,RddjaknVjh.pcap,11,5,5909,288,0,0,0,0
1634672405,1634672405,910,348.336935,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634672409,1634672409,911,349.0819931,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672413,1634672414,912,363.0580902,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634672418,1634672418,913,388.2360458,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5910,228,0,0,0,0
1634672422,1634672422,914,351.9411087,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5962,228,0,0,0,0
1634672426,1634672426,915,359.0118885,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634672430,1634672430,916,379.4059753,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5905,228,0,0,0,0
1634672434,1634672435,917,401.954174,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634672439,1634672439,918,385.6680393,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5905,228,0,0,0,0
